set,model,horizon,shots,mean_nrmse,median_nrmse_inflation,mean_nrmse_inflation,paired_segment_ci95_low,paired_segment_ci95_high,median_relative_nrmse_inflation,mean_relative_nrmse_inflation,p90_relative_nrmse_inflation,useful_horizon,criterion,exact_useful_horizon,useful_horizon_change_from_exact,median,p90,principal_signs_preserved,stratum_pass,stratum_pass_fraction_within_shot,principal_sign_fraction_definition
Z,single_kernel,32,1000,1.0560310270014812,0.005026140977134,0.0061739511329904,0.0010487184018321,0.0113927474616741,0.004940865232304,0.0060442357809325,0.0257587518058044,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0058096018812556,0.0241438553822716,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,32,3000,1.0525188260625646,0.0028572971061431,0.0026617501940739,-0.0009666708835794,0.0062252711912183,0.0027124177555419,0.0026580091211004,0.017239693614982,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0030664657878908,0.0170353656683618,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,32,10000,1.0507072047928028,0.001152607812364,0.000850128924312,-0.0022803158091503,0.0040990323005541,0.0010714288083718,0.0009176875372406,0.0133754813329395,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0011356881635254,0.0119161072139931,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,64,100,1.103272941933221,0.011571325262814,0.0145550884174251,0.0030834304268893,0.026869065579312,0.0107952939076313,0.0136311264572177,0.0453831827163837,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0086195766673629,0.0439637136518074,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,64,300,1.0964882543763943,0.0069204146071,0.0077704008605988,-0.0004050494032551,0.015805606539646,0.0065078016410587,0.0075206706249768,0.0337140230435796,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0048912149008166,0.0336331593471869,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,64,1000,1.092345902631129,0.0050484064250424,0.0036280491153332,-0.0018171312284155,0.0088365424205575,0.0048255661379537,0.0037023568034694,0.0227413143803043,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0034707448397685,0.0228310878110807,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,64,3000,1.0901681020632137,0.0030006684994723,0.0014502485474182,-0.0026692714860234,0.0050253878237921,0.0026831533346897,0.0016061865104094,0.0151404572916042,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0019669045228071,0.0151686733875393,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,64,10000,1.0886306735292182,0.0011968710860792,-8.717998657748156e-05,-0.0036517833268161,0.0032384541775649,0.0011290788843799,0.0001555967410915,0.012365993998462,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0006141266384775,0.0114160737564102,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,128,100,1.1092845641680966,0.0135089329374138,0.0224590847765092,0.0118879749230923,0.0336239024518466,0.012638574629447,0.020612617165982,0.0514987493828163,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0133391924560453,0.0515265744598031,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,128,300,1.1011482401530823,0.0087419314417638,0.0143227607614953,0.0077323905054171,0.0208963805063336,0.008175797336392,0.0132958630912761,0.0421360648849338,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0090465640772547,0.0391064580905514,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,128,1000,1.0948128682467737,0.0045288134355906,0.0079873888551866,0.0036333138079136,0.012519648312498,0.004233810650259,0.007612465819724,0.0330181224189271,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0049492748204206,0.0303975204178645,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,128,3000,1.0899504179796249,0.0020441388803136,0.0031249385880377,-0.0014000686051979,0.0074080391242619,0.0018941747119694,0.0031393241512044,0.0216288837930551,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0021999962717632,0.0206978998044469,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,128,10000,1.0877236208378107,0.0007144994017516,0.0008981414462236,-0.0036667447138612,0.0051817733150367,0.0006404051899148,0.0010699311178941,0.0160968369943452,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0007989042254808,0.0166296081249087,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
